,k,r,c,a SSE Action,b SSE Action,SSEAction,R2_SSE_Action,a SSE External,b SSE External,SSEExternal,R2_SSE_External
1932,9,-4.3428571428571425,0.0018,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1933,9,-4.3428571428571425,0.00195,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1934,9,-4.3428571428571425,0.0021,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1935,9,-3.6357142857142852,0.0,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1936,9,-3.6357142857142852,0.00015,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1937,9,-3.6357142857142852,0.0003,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1938,9,-3.6357142857142852,0.00045,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1939,9,-3.6357142857142852,0.0006,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1940,9,-3.6357142857142852,0.0007499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1941,9,-3.6357142857142852,0.0009,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1942,9,-3.6357142857142852,0.00105,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1943,9,-3.6357142857142852,0.0012,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1944,9,-3.6357142857142852,0.0013499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1945,9,-3.6357142857142852,0.0014999999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1946,9,-3.6357142857142852,0.0016499999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1947,9,-3.6357142857142852,0.0018,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.71759025035567,448.55147925173793,3.2486135012404666e-12,1.0
1948,9,-3.6357142857142852,0.00195,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1949,9,-3.6357142857142852,0.0021,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1950,9,-2.928571428571428,0.0,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1951,9,-2.928571428571428,0.00015,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1952,9,-2.928571428571428,0.0003,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1953,9,-2.928571428571428,0.00045,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1954,9,-2.928571428571428,0.0006,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1955,9,-2.928571428571428,0.0007499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1956,9,-2.928571428571428,0.0009,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1957,9,-2.928571428571428,0.00105,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1958,9,-2.928571428571428,0.0012,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1959,9,-2.928571428571428,0.0013499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1960,9,-2.928571428571428,0.0014999999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1961,9,-2.928571428571428,0.0016499999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1962,9,-2.928571428571428,0.0018,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1963,9,-2.928571428571428,0.00195,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1964,9,-2.928571428571428,0.0021,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1965,9,-2.2214285714285706,0.0,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1966,9,-2.2214285714285706,0.00015,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1967,9,-2.2214285714285706,0.0003,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1968,9,-2.2214285714285706,0.00045,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1969,9,-2.2214285714285706,0.0006,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.71759025035567,448.55147925173793,3.2486135012404666e-12,1.0
1970,9,-2.2214285714285706,0.0007499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1971,9,-2.2214285714285706,0.0009,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1972,9,-2.2214285714285706,0.00105,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1973,9,-2.2214285714285706,0.0012,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1974,9,-2.2214285714285706,0.0013499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1975,9,-2.2214285714285706,0.0014999999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1976,9,-2.2214285714285706,0.0016499999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1977,9,-2.2214285714285706,0.0018,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1978,9,-2.2214285714285706,0.00195,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1979,9,-2.2214285714285706,0.0021,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1980,9,-1.5142857142857142,0.0,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1981,9,-1.5142857142857142,0.00015,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1982,9,-1.5142857142857142,0.0003,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1983,9,-1.5142857142857142,0.00045,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1984,9,-1.5142857142857142,0.0006,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.71759025035567,448.55147925173793,3.2486135012404666e-12,1.0
1985,9,-1.5142857142857142,0.0007499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1986,9,-1.5142857142857142,0.0009,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1987,9,-1.5142857142857142,0.00105,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1988,9,-1.5142857142857142,0.0012,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1989,9,-1.5142857142857142,0.0013499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1990,9,-1.5142857142857142,0.0014999999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1991,9,-1.5142857142857142,0.0016499999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1992,9,-1.5142857142857142,0.0018,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1993,9,-1.5142857142857142,0.00195,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1994,9,-1.5142857142857142,0.0021,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1995,9,-0.8071428571428569,0.0,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1996,9,-0.8071428571428569,0.00015,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1997,9,-0.8071428571428569,0.0003,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1998,9,-0.8071428571428569,0.00045,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
1999,9,-0.8071428571428569,0.0006,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2000,9,-0.8071428571428569,0.0007499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2001,9,-0.8071428571428569,0.0009,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2002,9,-0.8071428571428569,0.00105,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2003,9,-0.8071428571428569,0.0012,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2004,9,-0.8071428571428569,0.0013499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2005,9,-0.8071428571428569,0.0014999999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2006,9,-0.8071428571428569,0.0016499999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2007,9,-0.8071428571428569,0.0018,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2008,9,-0.8071428571428569,0.00195,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2009,9,-0.8071428571428569,0.0021,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2010,9,-0.1,0.0,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2011,9,-0.1,0.00015,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2012,9,-0.1,0.0003,8.346605585823877,439.78408907702,1.145060005433103e-11,1.0,9.717590250418109,448.5514792512977,3.2478224717820243e-12,1.0
2013,9,-0.1,0.00045,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.71759025035567,448.55147925173793,3.2486135012404666e-12,1.0
2014,9,-0.1,0.0006,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2015,9,-0.1,0.0007499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2016,9,-0.1,0.0009,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2017,9,-0.1,0.00105,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2018,9,-0.1,0.0012,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2019,9,-0.1,0.0013499999999999999,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2020,9,-0.1,0.0014999999999999998,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2021,9,-0.1,0.0016499999999999998,8.346605614595257,439.7840889625553,1.103227286795472e-11,1.0,9.717590269979194,448.5514791737938,3.097262142520186e-12,1.0
2022,9,-0.1,0.0018,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2023,9,-0.1,0.00195,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2024,9,-0.1,0.0021,8.346605584576958,439.7840890818603,1.1468537168748156e-11,1.0,9.717590251857697,448.55147924584213,3.237011811508057e-12,1.0
2025,10,-10.0,0.0,8.758706599107724,439.52872019092183,7.89167643231222e-12,1.0,10.197381413572622,448.25416491504825,2.0615708053084697e-12,1.0
2026,10,-10.0,0.00015,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2027,10,-10.0,0.0003,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2028,10,-10.0,0.00045,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2029,10,-10.0,0.0006,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2030,10,-10.0,0.0007499999999999999,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2031,10,-10.0,0.0009,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2032,10,-10.0,0.00105,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2033,10,-10.0,0.0012,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2034,10,-10.0,0.0013499999999999999,8.758706599107724,439.52872019092183,7.89167643231222e-12,1.0,10.197381414867067,448.2541649100315,2.053816392621657e-12,1.0
2035,10,-10.0,0.0014999999999999998,8.758706628842694,439.5287200782877,7.552638782178966e-12,1.0,10.197381412751204,448.254164918255,2.0665273451207647e-12,1.0
2036,10,-10.0,0.0016499999999999998,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2037,10,-10.0,0.0018,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2038,10,-10.0,0.00195,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2039,10,-10.0,0.0021,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2040,10,-9.292857142857143,0.0,8.758706599854332,439.52872018821273,7.883361814063856e-12,1.0,10.197381413619134,448.2541649147852,2.0611925109797925e-12,1.0
2041,10,-9.292857142857143,0.00015,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2042,10,-9.292857142857143,0.0003,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2043,10,-9.292857142857143,0.00045,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2044,10,-9.292857142857143,0.0006,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2045,10,-9.292857142857143,0.0007499999999999999,8.758706599107724,439.52872019092183,7.89167643231222e-12,1.0,10.197381414867067,448.2541649100315,2.053816392621657e-12,1.0
2046,10,-9.292857142857143,0.0009,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2047,10,-9.292857142857143,0.00105,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2048,10,-9.292857142857143,0.0012,8.758706628842694,439.5287200782877,7.552638782178966e-12,1.0,10.197381412751204,448.254164918255,2.0665273451207647e-12,1.0
2049,10,-9.292857142857143,0.0013499999999999999,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2050,10,-9.292857142857143,0.0014999999999999998,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2051,10,-9.292857142857143,0.0016499999999999998,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2052,10,-9.292857142857143,0.0018,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2053,10,-9.292857142857143,0.00195,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2054,10,-9.292857142857143,0.0021,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2055,10,-8.585714285714285,0.0,8.758706627741331,439.5287200820153,7.564006895847134e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2056,10,-8.585714285714285,0.00015,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2057,10,-8.585714285714285,0.0003,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2058,10,-8.585714285714285,0.00045,8.758706627472518,439.5287200832548,7.567567172595698e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2059,10,-8.585714285714285,0.0006,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2060,10,-8.585714285714285,0.0007499999999999999,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2061,10,-8.585714285714285,0.0009,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2062,10,-8.585714285714285,0.00105,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2063,10,-8.585714285714285,0.0012,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2064,10,-8.585714285714285,0.0013499999999999999,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2065,10,-8.585714285714285,0.0014999999999999998,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2066,10,-8.585714285714285,0.0016499999999999998,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2067,10,-8.585714285714285,0.0018,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2068,10,-8.585714285714285,0.00195,8.758706599107724,439.52872019092183,7.89167643231222e-12,1.0,10.197381414867067,448.2541649100315,2.053816392621657e-12,1.0
2069,10,-8.585714285714285,0.0021,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2070,10,-7.878571428571428,0.0,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2071,10,-7.878571428571428,0.00015,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2072,10,-7.878571428571428,0.0003,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2073,10,-7.878571428571428,0.00045,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2074,10,-7.878571428571428,0.0006,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2075,10,-7.878571428571428,0.0007499999999999999,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2076,10,-7.878571428571428,0.0009,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2077,10,-7.878571428571428,0.00105,8.758706599107724,439.52872019092183,7.89167643231222e-12,1.0,10.197381414867067,448.2541649100315,2.053816392621657e-12,1.0
2078,10,-7.878571428571428,0.0012,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2079,10,-7.878571428571428,0.0013499999999999999,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2080,10,-7.878571428571428,0.0014999999999999998,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2081,10,-7.878571428571428,0.0016499999999999998,8.758706599107724,439.52872019092183,7.89167643231222e-12,1.0,10.197381414867067,448.2541649100315,2.053816392621657e-12,1.0
2082,10,-7.878571428571428,0.0018,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2083,10,-7.878571428571428,0.00195,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2084,10,-7.878571428571428,0.0021,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2085,10,-7.171428571428571,0.0,8.758706627472518,439.5287200832548,7.567567172595698e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2086,10,-7.171428571428571,0.00015,8.758706599107724,439.52872019092183,7.89167643231222e-12,1.0,10.197381414867067,448.2541649100315,2.053816392621657e-12,1.0
2087,10,-7.171428571428571,0.0003,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2088,10,-7.171428571428571,0.00045,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2089,10,-7.171428571428571,0.0006,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2090,10,-7.171428571428571,0.0007499999999999999,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2091,10,-7.171428571428571,0.0009,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2092,10,-7.171428571428571,0.00105,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2093,10,-7.171428571428571,0.0012,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2094,10,-7.171428571428571,0.0013499999999999999,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2095,10,-7.171428571428571,0.0014999999999999998,8.758706599107724,439.52872019092183,7.89167643231222e-12,1.0,10.197381414867067,448.2541649100315,2.053816392621657e-12,1.0
2096,10,-7.171428571428571,0.0016499999999999998,8.758706627472518,439.5287200832548,7.567567172595698e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2097,10,-7.171428571428571,0.0018,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2098,10,-7.171428571428571,0.00195,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
2099,10,-7.171428571428571,0.0021,8.758706630167753,439.5287200732326,7.537618679667855e-12,1.0,10.197381412939354,448.2541649176275,2.0655203131429706e-12,1.0
