,ID,date,Acc,condition,block,orientation,foreperiod,corrAns,RT,action_trigger.rt,Response.keys,counterbalance,extFixationDuration,oneBackFP,twoBackFP,oneBackEffect,oneBackAcc
67,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.444,0.5803,right,action-external,,2.8,2.8,0.031100000000000017,1.0
68,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.4141,0.4214,right,action-external,,2.8,2.8,-0.029899999999999982,1.0
69,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.4008,0.5679,right,action-external,,2.8,2.8,-0.013300000000000034,1.0
70,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.4936,1.4064,left,action-external,,2.8,2.8,0.0928,1.0
71,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.531,3.7686,left,action-external,,2.8,2.8,0.037400000000000044,1.0
72,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.4137,0.3436,left,action-external,,2.8,2.8,-0.11730000000000002,1.0
73,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.5058,0.6345,left,action-external,,2.8,2.8,0.09210000000000002,1.0
74,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.3743,0.4625,left,action-external,,2.8,2.8,-0.1315,1.0
75,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.7792,0.5293,left,action-external,,2.8,2.8,0.4049,1.0
76,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.4085,0.5863,left,action-external,,2.8,2.8,-0.37070000000000003,1.0
77,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.5065,0.5435,right,action-external,,2.8,2.8,0.09799999999999998,1.0
78,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.4441,5.0559,left,action-external,,2.8,2.8,-0.062399999999999956,1.0
79,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.4425,0.462,left,action-external,,2.8,2.8,-0.0015999999999999903,1.0
80,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.41,0.4182,right,action-external,,2.8,2.8,-0.03250000000000003,1.0
81,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.4204,0.3941,right,action-external,,2.8,2.8,0.01040000000000002,1.0
82,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.4287,0.5153,right,action-external,,2.8,2.8,0.00830000000000003,1.0
83,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.392,0.5329,left,action-external,,2.8,2.8,-0.03670000000000001,1.0
84,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.3546,0.5669,right,action-external,,2.8,2.8,-0.03739999999999999,1.0
85,022,2023-05-11_13h35.26.997,1.0,action,0.0,left,2.8,left,0.4128,3.6279,left,action-external,,2.8,2.8,0.058199999999999974,1.0
86,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.3691,0.6262,right,action-external,,2.8,2.8,-0.04370000000000002,1.0
87,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.4385,2.0378,right,action-external,,2.8,2.8,0.06940000000000002,1.0
88,022,2023-05-11_13h35.26.997,1.0,action,0.0,right,2.8,right,0.46,0.4453,right,action-external,,2.8,2.8,0.02150000000000002,1.0
90,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4924,1.4637,right,action-external,,,,,
91,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4187,0.725,right,action-external,,1.0,,-0.07369999999999999,1.0
92,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3487,0.6163,right,action-external,,1.0,1.0,-0.07,1.0
93,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3356,1.1323,right,action-external,,1.0,1.0,-0.0131,1.0
94,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3816,0.5608,left,action-external,,1.0,1.0,0.045999999999999985,1.0
95,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3843,0.5132,right,action-external,,1.0,1.0,0.00269999999999998,1.0
96,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3243,0.3478,left,action-external,,1.0,1.0,-0.06,1.0
97,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4465,0.5936,left,action-external,,1.0,1.0,0.12220000000000003,1.0
98,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4168,0.549,left,action-external,,1.0,1.0,-0.029700000000000004,1.0
99,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4782,0.4368,left,action-external,,1.0,1.0,0.06140000000000001,1.0
100,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3755,0.5199,right,action-external,,1.0,1.0,-0.10270000000000001,1.0
101,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.374,0.6329,left,action-external,,1.0,1.0,-0.0015000000000000013,1.0
102,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3823,0.3788,right,action-external,,1.0,1.0,0.008299999999999974,1.0
103,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.313,1.3505,left,action-external,,1.0,1.0,-0.06929999999999997,1.0
104,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3615,0.5107,right,action-external,,1.0,1.0,0.04849999999999999,1.0
105,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4937,0.4451,right,action-external,,1.0,1.0,0.13220000000000004,1.0
106,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3886,1.2504,right,action-external,,1.0,1.0,-0.10510000000000003,1.0
107,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.308,1.6437,left,action-external,,1.0,1.0,-0.0806,1.0
108,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.529,0.5608,left,action-external,,1.0,1.0,0.22100000000000003,1.0
109,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4002,0.9807,left,action-external,,1.0,1.0,-0.12880000000000003,1.0
110,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4189,0.5794,left,action-external,,1.0,1.0,0.018699999999999994,1.0
111,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4091,0.8329,right,action-external,,1.0,1.0,-0.009799999999999975,1.0
112,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.462,1.444,left,action-external,,1.0,1.0,0.0529,1.0
113,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.5014,1.1544,right,action-external,,1.0,1.0,0.039399999999999935,1.0
114,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3802,0.5976,left,action-external,,1.0,1.0,-0.12119999999999997,1.0
115,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4244,0.6712,left,action-external,,1.0,1.0,0.04420000000000002,1.0
116,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.375,0.917,left,action-external,,1.0,1.0,-0.0494,1.0
117,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3454,0.9142,right,action-external,,1.0,1.0,-0.029600000000000015,1.0
118,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4782,0.9009,right,action-external,,1.0,1.0,0.13280000000000003,1.0
119,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3387,0.6881,left,action-external,,1.0,1.0,-0.1395,1.0
120,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4395,0.9693,left,action-external,,1.0,1.0,0.1008,1.0
121,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3963,4.008,right,action-external,,1.0,1.0,-0.043200000000000016,1.0
122,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.384,0.8216,left,action-external,,1.0,1.0,-0.012299999999999978,1.0
123,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3895,0.8085,right,action-external,,1.0,1.0,0.005500000000000005,1.0
124,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4621,0.9649,right,action-external,,1.0,1.0,0.0726,1.0
125,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.398,0.8803,left,action-external,,1.0,1.0,-0.06409999999999999,1.0
126,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4106,0.8727,right,action-external,,1.0,1.0,0.0126,1.0
127,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4321,0.6515,left,action-external,,1.0,1.0,0.021499999999999964,1.0
128,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4079,0.6334,right,action-external,,1.0,1.0,-0.0242,1.0
129,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3948,0.5783,left,action-external,,1.0,1.0,-0.0131,1.0
130,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3381,3.0519,right,action-external,,1.0,1.0,-0.05669999999999997,1.0
131,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4138,1.0232,right,action-external,,1.0,1.0,0.07569999999999999,1.0
132,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4283,0.6645,left,action-external,,1.0,1.0,0.014500000000000013,1.0
133,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4133,0.7447,right,action-external,,1.0,1.0,-0.015000000000000013,1.0
134,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.628,4.0269,left,action-external,,1.0,1.0,0.2147,1.0
135,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3795,0.9895,right,action-external,,1.0,1.0,-0.2485,1.0
136,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4146,0.751,right,action-external,,1.0,1.0,0.03510000000000002,1.0
137,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.399,0.9764,right,action-external,,1.0,1.0,-0.015600000000000003,1.0
138,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4933,0.72,right,action-external,,1.0,1.0,0.0943,1.0
139,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3084,0.5302,left,action-external,,1.0,1.0,-0.1849,1.0
140,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4059,0.6926,left,action-external,,1.0,1.0,0.09749999999999998,1.0
141,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4117,0.5133,left,action-external,,1.0,1.0,0.005800000000000027,1.0
142,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4395,0.592,left,action-external,,1.0,1.0,0.02779999999999999,1.0
143,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4117,0.6559,left,action-external,,1.0,1.0,-0.02779999999999999,1.0
144,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4201,0.6004,right,action-external,,1.0,1.0,0.008399999999999963,1.0
145,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4011,0.7402,left,action-external,,1.0,1.0,-0.01899999999999996,1.0
146,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4557,0.5488,right,action-external,,1.0,1.0,0.05459999999999998,1.0
147,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3715,0.5156,left,action-external,,1.0,1.0,-0.0842,1.0
148,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.397,0.3609,left,action-external,,1.0,1.0,0.025500000000000023,1.0
149,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4174,0.4933,right,action-external,,1.0,1.0,0.020399999999999974,1.0
150,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4181,0.378,left,action-external,,1.0,1.0,0.0007000000000000339,1.0
151,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4166,0.4165,right,action-external,,1.0,1.0,-0.0015000000000000013,1.0
152,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4175,0.581,right,action-external,,1.0,1.0,0.0008999999999999564,1.0
153,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4282,0.5037,left,action-external,,1.0,1.0,0.010700000000000043,1.0
154,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4101,0.6319,left,action-external,,1.0,1.0,-0.018100000000000005,1.0
155,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4245,0.484,right,action-external,,1.0,1.0,0.014399999999999968,1.0
156,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4446,0.6868,right,action-external,,1.0,1.0,0.020100000000000007,1.0
157,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4011,0.7743,right,action-external,,1.0,1.0,-0.04349999999999998,1.0
158,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4018,0.5459,left,action-external,,1.0,1.0,0.0006999999999999784,1.0
159,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4335,0.4885,right,action-external,,1.0,1.0,0.031700000000000006,1.0
160,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4207,0.3336,right,action-external,,1.0,1.0,-0.012799999999999978,1.0
161,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.5179,0.32,right,action-external,,1.0,1.0,0.09720000000000001,1.0
162,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3673,6.2238,left,action-external,,1.0,1.0,-0.1506,1.0
163,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.4321,0.5998,right,action-external,,1.0,1.0,0.06479999999999997,1.0
164,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3973,0.4921,right,action-external,,1.0,1.0,-0.0348,1.0
165,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4255,0.6464,left,action-external,,1.0,1.0,0.028200000000000003,1.0
166,022,2023-05-11_13h35.26.997,1.0,action,1.0,right,1.0,right,0.3661,0.6007,right,action-external,,1.0,1.0,-0.05940000000000001,1.0
167,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3952,0.7797,left,action-external,,1.0,1.0,0.029100000000000015,1.0
168,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.3927,0.6325,left,action-external,,1.0,1.0,-0.0025000000000000022,1.0
169,022,2023-05-11_13h35.26.997,1.0,action,1.0,left,1.0,left,0.4236,0.4048,left,action-external,,1.0,1.0,0.030899999999999983,1.0
180,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4765,,left,action-external,1.578154097,,,,
181,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4924,,left,action-external,1.498533072,1.0,,0.015900000000000025,1.0
182,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4062,,right,action-external,1.601953232,1.0,1.0,-0.0862,1.0
183,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4169,,right,action-external,1.52436878,1.0,1.0,0.010699999999999987,1.0
184,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4564,,right,action-external,1.504359408,1.0,1.0,0.03949999999999998,1.0
185,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3647,,left,action-external,1.261537733,1.0,1.0,-0.09169999999999995,1.0
186,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4089,,right,action-external,1.328036346,1.0,1.0,0.04419999999999996,1.0
187,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.3807,,right,action-external,1.53516851,1.0,1.0,-0.028200000000000003,1.0
188,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.425,,right,action-external,1.636148479,1.0,1.0,0.044300000000000006,1.0
189,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.452,,left,action-external,1.528610697,1.0,1.0,0.027000000000000024,1.0
190,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.3709,,right,action-external,1.361099568,1.0,1.0,-0.0811,1.0
191,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4283,,left,action-external,1.745438534,1.0,1.0,0.05740000000000001,1.0
192,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4071,,left,action-external,1.400140258,1.0,1.0,-0.021199999999999997,1.0
193,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.3911,,right,action-external,1.726473764,1.0,1.0,-0.016000000000000014,1.0
194,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4433,,right,action-external,1.515836848,1.0,1.0,0.052200000000000024,1.0
195,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4117,,right,action-external,1.515886721,1.0,1.0,-0.03160000000000002,1.0
196,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.3692,,right,action-external,1.576348701,1.0,1.0,-0.04250000000000004,1.0
197,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4049,,right,action-external,1.347081013,1.0,1.0,0.03570000000000001,1.0
198,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4198,,right,action-external,1.290599257,1.0,1.0,0.014900000000000024,1.0
199,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4111,,right,action-external,1.469040533,1.0,1.0,-0.008699999999999986,1.0
200,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4334,,right,action-external,1.476891283,1.0,1.0,0.022299999999999986,1.0
201,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3904,,left,action-external,1.621875151,1.0,1.0,-0.04299999999999998,1.0
202,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4089,,left,action-external,1.677095238,1.0,1.0,0.01849999999999996,1.0
203,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.405,,left,action-external,1.423156156,1.0,1.0,-0.003899999999999959,1.0
204,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4027,,left,action-external,1.371989115,1.0,1.0,-0.0023000000000000242,1.0
205,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.403,,right,action-external,1.553132712,1.0,1.0,0.00030000000000002247,1.0
206,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.3288,,right,action-external,1.507168004,1.0,1.0,-0.07420000000000004,1.0
207,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4068,,left,action-external,1.436936931,1.0,1.0,0.07800000000000001,1.0
208,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4208,,left,action-external,1.387802994,1.0,1.0,0.014000000000000012,1.0
209,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4535,,left,action-external,1.667416799,1.0,1.0,0.03270000000000001,1.0
210,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3813,,left,action-external,1.49584597,1.0,1.0,-0.07220000000000004,1.0
211,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.3504,,right,action-external,1.270032384,1.0,1.0,-0.030899999999999983,1.0
212,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4121,,left,action-external,1.408183047,1.0,1.0,0.06170000000000003,1.0
213,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4076,,right,action-external,1.559075878,1.0,1.0,-0.004500000000000004,1.0
214,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3404,,left,action-external,1.668330556,1.0,1.0,-0.06720000000000004,1.0
215,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4278,,left,action-external,1.422489051,1.0,1.0,0.08740000000000003,1.0
216,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4185,,left,action-external,1.386848198,1.0,1.0,-0.00930000000000003,1.0
217,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.5143,,right,action-external,1.535759899,1.0,1.0,0.0958,1.0
218,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4249,,right,action-external,1.528497538,1.0,1.0,-0.08939999999999998,1.0
219,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3972,,left,action-external,1.308633974,1.0,1.0,-0.027700000000000002,1.0
220,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3906,,left,action-external,1.747623798,1.0,1.0,-0.006599999999999995,1.0
221,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4131,,left,action-external,1.507367992,1.0,1.0,0.02250000000000002,1.0
222,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4454,,left,action-external,1.30145284,1.0,1.0,0.032299999999999995,1.0
223,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4159,,left,action-external,1.376573911,1.0,1.0,-0.029500000000000026,1.0
224,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.451,,right,action-external,1.2792116,1.0,1.0,0.03510000000000002,1.0
225,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4218,,right,action-external,1.26597722,1.0,1.0,-0.029200000000000004,1.0
226,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4087,,right,action-external,1.490541785,1.0,1.0,-0.0131,1.0
227,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4506,,right,action-external,1.719877691,1.0,1.0,0.04189999999999999,1.0
228,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.444,,right,action-external,1.489540871,1.0,1.0,-0.006599999999999995,1.0
229,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4196,,left,action-external,1.475952385,1.0,1.0,-0.024400000000000033,1.0
230,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4085,,left,action-external,1.331666656,1.0,1.0,-0.011099999999999999,1.0
231,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4038,,left,action-external,1.279672643,1.0,1.0,-0.004699999999999982,1.0
232,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3899,,left,action-external,1.548689708,1.0,1.0,-0.013899999999999968,1.0
233,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4164,,left,action-external,1.534109534,1.0,1.0,0.026499999999999968,1.0
234,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4254,,left,action-external,1.402315573,1.0,1.0,0.009000000000000008,1.0
235,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.6783,,left,action-external,1.590616789,1.0,1.0,0.2529,1.0
236,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4298,,left,action-external,1.679907039,1.0,1.0,-0.2485,1.0
237,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4156,,left,action-external,1.304788794,1.0,1.0,-0.01419999999999999,1.0
238,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4368,,right,action-external,1.3233329,1.0,1.0,0.021199999999999997,1.0
239,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4273,,right,action-external,1.380555003,1.0,1.0,-0.009500000000000008,1.0
240,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4566,,right,action-external,1.357727308,1.0,1.0,0.029299999999999993,1.0
241,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4127,,right,action-external,1.427968036,1.0,1.0,-0.043899999999999995,1.0
242,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4073,,right,action-external,1.454597355,1.0,1.0,-0.005400000000000016,1.0
243,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.3964,,right,action-external,1.258223308,1.0,1.0,-0.01090000000000002,1.0
244,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.476,,right,action-external,1.642532864,1.0,1.0,0.0796,1.0
245,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4381,,right,action-external,1.454991796,1.0,1.0,-0.03789999999999999,1.0
246,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4094,,right,action-external,1.393854136,1.0,1.0,-0.028700000000000003,1.0
247,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4075,,right,action-external,1.327613773,1.0,1.0,-0.0019000000000000128,1.0
248,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3796,,left,action-external,1.377400886,1.0,1.0,-0.02789999999999998,1.0
249,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.3775,,right,action-external,1.582728016,1.0,1.0,-0.0020999999999999908,1.0
250,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4703,,right,action-external,1.387291055,1.0,1.0,0.0928,1.0
251,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4388,,right,action-external,1.3555473,1.0,1.0,-0.03149999999999997,1.0
252,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4483,,left,action-external,1.728721173,1.0,1.0,0.009499999999999953,1.0
253,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.3949,,left,action-external,1.470038754,1.0,1.0,-0.0534,1.0
254,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.8012,,left,action-external,1.58812041,1.0,1.0,0.40630000000000005,1.0
255,022,2023-05-11_13h35.26.997,1.0,external,2.0,right,1.0,right,0.4445,,right,action-external,1.416533442,1.0,1.0,-0.3567,1.0
256,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4219,,left,action-external,1.633759334,1.0,1.0,-0.02260000000000001,1.0
257,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4199,,left,action-external,1.658907786,1.0,1.0,-0.0020000000000000018,1.0
258,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.4094,,left,action-external,1.405335626,1.0,1.0,-0.01050000000000001,1.0
259,022,2023-05-11_13h35.26.997,1.0,external,2.0,left,1.0,left,0.429,,left,action-external,1.268101489,1.0,1.0,0.019600000000000006,1.0
261,022,2023-05-11_13h35.26.997,1.0,external,3.0,left,2.8,left,0.4495,,left,action-external,1.319631302,,,,
262,022,2023-05-11_13h35.26.997,1.0,external,3.0,left,2.8,left,0.4381,,left,action-external,1.56939927,2.8,,-0.011400000000000021,1.0
263,022,2023-05-11_13h35.26.997,1.0,external,3.0,right,2.8,right,0.4168,,right,action-external,1.51563138,2.8,2.8,-0.021299999999999986,1.0
